review_id,homestay_id,homestay_name,district,state,guest_type,rating,review_text,sentiment,review_topic,review_date,host_response,stay_duration_days,booking_channel
698,1050,Mountain View Homestay,Almora,Uttarakhand,Friends Group,4,The hosts made us feel like family.,Positive,Eco Tourism,2024-09-30,Yes,5,Travel Agency
699,1020,Mountain View Homestay,Nainital,Uttarakhand,Family,4,Loved the scenic surroundings and fresh air.,Positive,Scenic Beauty,2025-07-04,No,9,Referral
700,1044,Oakwood Cottage,Almora,Uttarakhand,Couple,3,Overall a decent stay with basic facilities.,Neutral,Scenic Beauty,2025-07-22,No,9,Referral
701,1010,Valley Breeze Retreat,Mukteshwar,Uttarakhand,Couple,4,Amazing hospitality and very friendly hosts.,Positive,Trekking,2025-09-02,No,8,Tripadvisor
702,1043,Cloud View Homestay,Mukteshwar,Uttarakhand,Family,1,The room was smaller than shown in photos.,Negative,Location,2026-02-27,Yes,8,Referral
703,1029,Green Hills Homestay,Pithoragarh,Uttarakhand,Couple,1,WiFi connectivity was poor during the stay.,Negative,Cleanliness,2025-08-27,Yes,10,Direct
704,1016,Forest Edge Homestay,Rudraprayag,Uttarakhand,Adventure Traveler,5,Beautiful mountain views and peaceful atmosphere.,Positive,Value for Money,2024-10-16,Yes,1,Tripadvisor
705,1018,Oakwood Cottage,Almora,Uttarakhand,Couple,5,Great value for money and comfortable stay.,Positive,Accessibility,2024-10-06,Yes,8,Google
706,1010,Lake View Cottage,Mukteshwar,Uttarakhand,Friends Group,5,Beautiful mountain views and peaceful atmosphere.,Positive,Amenities,2026-06-05,Yes,6,Google
707,1024,Eco Village Stay,Chamoli,Uttarakhand,Couple,2,WiFi connectivity was poor during the stay.,Negative,Eco Tourism,2025-12-13,No,7,Travel Agency
708,1043,Sunrise Eco Stay,Uttarkashi,Uttarakhand,Solo Traveler,4,Outstanding experience with great trekking options.,Positive,Eco Tourism,2025-04-02,No,4,Direct
709,1040,Pine Valley Retreat,Kausani,Uttarakhand,Couple,4,Loved the scenic surroundings and fresh air.,Positive,Location,2025-07-10,Yes,8,Direct
710,1043,Forest Edge Homestay,Tehri Garhwal,Uttarakhand,Friends Group,1,Room cleanliness needs improvement.,Negative,Cleanliness,2026-01-24,No,6,Google
711,1010,Cloud View Homestay,Uttarkashi,Uttarakhand,Friends Group,4,Clean rooms and wonderful service.,Positive,Amenities,2025-07-05,Yes,6,Google
712,1034,Riverstone Cottage,Pithoragarh,Uttarakhand,Adventure Traveler,4,One of the best homestays we have visited.,Positive,Hospitality,2024-07-04,Yes,3,Direct
713,1028,Valley Breeze Retreat,Nainital,Uttarakhand,Adventure Traveler,3,The property was satisfactory for a short visit.,Neutral,Amenities,2025-02-22,Yes,7,Travel Agency
714,1031,Snow Peak Homestay,Rudraprayag,Uttarakhand,Solo Traveler,3,The property was satisfactory for a short visit.,Neutral,Trekking,2024-09-24,No,4,Google
715,1030,Oakwood Cottage,Almora,Uttarakhand,Solo Traveler,3,Good experience but room maintenance can improve.,Neutral,Hospitality,2024-07-28,No,6,Travel Agency
716,1047,Wildflower Retreat,Almora,Uttarakhand,Family,4,Great value for money and comfortable stay.,Positive,Trekking,2025-12-28,Yes,6,Travel Agency
717,1021,Riverstone Cottage,Chamoli,Uttarakhand,Friends Group,3,Overall a decent stay with basic facilities.,Neutral,Hospitality,2024-07-09,No,7,Direct
718,1037,Valley Breeze Retreat,Ranikhet,Uttarakhand,Adventure Traveler,4,Amazing hospitality and very friendly hosts.,Positive,Trekking,2025-12-13,No,7,Travel Agency
719,1019,Lake View Cottage,Rudraprayag,Uttarakhand,Family,4,Outstanding experience with great trekking options.,Positive,Amenities,2024-10-08,Yes,7,Travel Agency
720,1042,Cloud View Homestay,Kausani,Uttarakhand,Adventure Traveler,4,Outstanding experience with great trekking options.,Positive,Location,2025-09-30,No,8,Google
721,1049,Pine Valley Retreat,Rudraprayag,Uttarakhand,Friends Group,2,Limited facilities for the price charged.,Negative,Accessibility,2025-02-11,No,6,Travel Agency
722,1010,Sunrise Eco Stay,Uttarkashi,Uttarakhand,Solo Traveler,3,Overall a decent stay with basic facilities.,Neutral,Value for Money,2025-02-13,Yes,7,Google
723,1024,Valley Breeze Retreat,Ranikhet,Uttarakhand,Family,5,Outstanding experience with great trekking options.,Positive,Trekking,2025-10-28,Yes,1,Referral
724,1004,Nature Trails Stay,Pithoragarh,Uttarakhand,Friends Group,3,Comfortable stay though food options were limited.,Neutral,Location,2026-05-25,No,10,Direct
725,1040,Mountain View Homestay,Chamoli,Uttarakhand,Solo Traveler,2,Food quality did not meet expectations.,Negative,Scenic Beauty,2025-07-05,Yes,10,Referral
726,1038,Snow Peak Homestay,Almora,Uttarakhand,Friends Group,4,One of the best homestays we have visited.,Positive,Trekking,2025-05-23,No,7,Referral
727,1004,Green Hills Homestay,Uttarkashi,Uttarakhand,Solo Traveler,3,The property was satisfactory for a short visit.,Neutral,Accessibility,2025-02-19,Yes,4,Referral
728,1015,Sunrise Eco Stay,Pithoragarh,Uttarakhand,Friends Group,3,The property was satisfactory for a short visit.,Neutral,Location,2026-03-31,No,8,Travel Agency
729,1046,Cloud View Homestay,Chamoli,Uttarakhand,Friends Group,2,WiFi connectivity was poor during the stay.,Negative,Location,2025-02-17,Yes,1,Referral
730,1020,Himalayan Nest,Chamoli,Uttarakhand,Couple,2,Food quality did not meet expectations.,Negative,Scenic Beauty,2024-08-20,No,10,Referral
731,1031,Nature Trails Stay,Kausani,Uttarakhand,Family,3,Overall a decent stay with basic facilities.,Neutral,Amenities,2025-12-04,No,8,Travel Agency
732,1035,Green Hills Homestay,Tehri Garhwal,Uttarakhand,Solo Traveler,2,WiFi connectivity was poor during the stay.,Negative,Eco Tourism,2025-11-09,Yes,7,Travel Agency
733,1048,Eco Village Stay,Chamoli,Uttarakhand,Adventure Traveler,5,One of the best homestays we have visited.,Positive,Hospitality,2024-06-28,No,5,Travel Agency
734,1011,Mountain View Homestay,Uttarkashi,Uttarakhand,Friends Group,1,Service response was slower than expected.,Negative,Cleanliness,2025-01-31,No,8,Travel Agency
735,1030,Cloud View Homestay,Tehri Garhwal,Uttarakhand,Friends Group,1,Service response was slower than expected.,Negative,Amenities,2026-03-18,Yes,5,Referral
736,1018,Lake View Cottage,Pithoragarh,Uttarakhand,Couple,5,The hosts made us feel like family.,Positive,Cleanliness,2025-07-02,Yes,8,Google
737,1027,Nature Trails Stay,Nainital,Uttarakhand,Friends Group,4,Great value for money and comfortable stay.,Positive,Value for Money,2026-04-01,Yes,10,Tripadvisor
738,1027,Forest Edge Homestay,Rudraprayag,Uttarakhand,Couple,3,Overall a decent stay with basic facilities.,Neutral,Accessibility,2025-03-11,No,8,Google
739,1007,Green Hills Homestay,Pithoragarh,Uttarakhand,Solo Traveler,5,Beautiful mountain views and peaceful atmosphere.,Positive,Eco Tourism,2024-12-03,Yes,5,Travel Agency
740,1024,Eco Village Stay,Uttarkashi,Uttarakhand,Adventure Traveler,3,The property was satisfactory for a short visit.,Neutral,Location,2025-11-29,Yes,5,Referral
741,1028,Nature Trails Stay,Uttarkashi,Uttarakhand,Solo Traveler,5,Clean rooms and wonderful service.,Positive,Cleanliness,2025-02-25,Yes,7,Referral
742,1029,Pine Valley Retreat,Tehri Garhwal,Uttarakhand,Friends Group,5,Clean rooms and wonderful service.,Positive,Food,2024-10-20,Yes,10,Tripadvisor
743,1040,Cloud View Homestay,Uttarkashi,Uttarakhand,Solo Traveler,3,Overall a decent stay with basic facilities.,Neutral,Location,2026-04-21,Yes,4,Travel Agency
744,1041,Himalayan Nest,Chamoli,Uttarakhand,Solo Traveler,2,Limited facilities for the price charged.,Negative,Food,2026-05-30,Yes,5,Referral
745,1036,Green Hills Homestay,Pithoragarh,Uttarakhand,Friends Group,4,Excellent local food and authentic village experience.,Positive,Location,2026-03-04,Yes,8,Google
746,1020,Mountain View Homestay,Tehri Garhwal,Uttarakhand,Adventure Traveler,4,Amazing hospitality and very friendly hosts.,Positive,Eco Tourism,2025-01-20,No,5,Google
747,1030,Himalayan Nest,Chamoli,Uttarakhand,Friends Group,3,Comfortable stay though food options were limited.,Neutral,Accessibility,2024-12-22,Yes,1,Referral
748,1025,Pine Valley Retreat,Almora,Uttarakhand,Family,5,Perfect place for eco tourism and nature lovers.,Positive,Eco Tourism,2026-03-10,No,7,Referral
749,1036,Cloud View Homestay,Pithoragarh,Uttarakhand,Adventure Traveler,4,Loved the scenic surroundings and fresh air.,Positive,Location,2025-02-16,No,2,Referral
750,1025,Nature Trails Stay,Tehri Garhwal,Uttarakhand,Family,4,Excellent local food and authentic village experience.,Positive,Location,2025-12-29,No,10,Google
751,1003,Riverstone Cottage,Uttarkashi,Uttarakhand,Solo Traveler,2,Room cleanliness needs improvement.,Negative,Food,2025-08-14,Yes,6,Google
752,1028,Riverstone Cottage,Kausani,Uttarakhand,Adventure Traveler,5,Amazing hospitality and very friendly hosts.,Positive,Accessibility,2025-11-03,No,10,Google
753,1002,Snow Peak Homestay,Uttarkashi,Uttarakhand,Solo Traveler,5,Beautiful mountain views and peaceful atmosphere.,Positive,Eco Tourism,2026-02-16,No,6,Tripadvisor
754,1045,Mountain View Homestay,Rudraprayag,Uttarakhand,Friends Group,5,Beautiful mountain views and peaceful atmosphere.,Positive,Accessibility,2025-11-10,Yes,1,Travel Agency
755,1047,Valley Breeze Retreat,Tehri Garhwal,Uttarakhand,Couple,4,Clean rooms and wonderful service.,Positive,Value for Money,2026-03-27,No,2,Google
756,1007,Nature Trails Stay,Mukteshwar,Uttarakhand,Adventure Traveler,2,Road access to the homestay was difficult.,Negative,Accessibility,2025-06-21,Yes,8,Google
757,1028,Sunrise Eco Stay,Chamoli,Uttarakhand,Family,4,Clean rooms and wonderful service.,Positive,Location,2026-02-01,Yes,8,Tripadvisor
758,1036,Lake View Cottage,Ranikhet,Uttarakhand,Family,4,Loved the scenic surroundings and fresh air.,Positive,Eco Tourism,2025-08-22,Yes,5,Google
759,1032,Mountain View Homestay,Rudraprayag,Uttarakhand,Family,4,Clean rooms and wonderful service.,Positive,Accessibility,2026-02-01,No,8,Referral
760,1016,Pine Valley Retreat,Nainital,Uttarakhand,Adventure Traveler,3,Comfortable stay though food options were limited.,Neutral,Hospitality,2024-12-10,Yes,1,Referral
761,1012,Himalayan Nest,Tehri Garhwal,Uttarakhand,Family,2,The room was smaller than shown in photos.,Negative,Eco Tourism,2026-06-13,Yes,9,Travel Agency
762,1042,Sunrise Eco Stay,Rudraprayag,Uttarakhand,Adventure Traveler,5,Clean rooms and wonderful service.,Positive,Value for Money,2026-01-09,No,3,Travel Agency
763,1050,Mountain View Homestay,Uttarkashi,Uttarakhand,Couple,2,Limited facilities for the price charged.,Negative,Cleanliness,2025-11-06,No,10,Travel Agency
764,1023,Nature Trails Stay,Ranikhet,Uttarakhand,Friends Group,5,Beautiful mountain views and peaceful atmosphere.,Positive,Cleanliness,2025-12-29,Yes,8,Referral
765,1004,Himalayan Nest,Kausani,Uttarakhand,Adventure Traveler,3,Good experience but room maintenance can improve.,Neutral,Amenities,2025-02-25,No,10,Referral
766,1002,Mountain View Homestay,Ranikhet,Uttarakhand,Couple,5,Clean rooms and wonderful service.,Positive,Amenities,2024-11-28,No,1,Referral
767,1025,Lake View Cottage,Ranikhet,Uttarakhand,Solo Traveler,3,Comfortable stay though food options were limited.,Neutral,Trekking,2025-10-08,No,4,Direct
768,1034,Valley Breeze Retreat,Tehri Garhwal,Uttarakhand,Friends Group,3,Comfortable stay though food options were limited.,Neutral,Location,2026-03-15,Yes,4,Google
769,1037,Sunrise Eco Stay,Mukteshwar,Uttarakhand,Friends Group,4,One of the best homestays we have visited.,Positive,Trekking,2025-09-25,Yes,6,Direct
770,1043,Mountain View Homestay,Rudraprayag,Uttarakhand,Solo Traveler,5,Amazing hospitality and very friendly hosts.,Positive,Value for Money,2024-11-28,Yes,5,Tripadvisor
771,1029,Oakwood Cottage,Nainital,Uttarakhand,Adventure Traveler,1,Road access to the homestay was difficult.,Negative,Trekking,2024-09-14,Yes,7,Google
772,1033,Riverstone Cottage,Mukteshwar,Uttarakhand,Solo Traveler,4,Perfect place for eco tourism and nature lovers.,Positive,Value for Money,2025-10-22,No,9,Travel Agency
773,1007,Wildflower Retreat,Mukteshwar,Uttarakhand,Adventure Traveler,1,Room cleanliness needs improvement.,Negative,Amenities,2026-06-05,Yes,10,Google
774,1022,Oakwood Cottage,Tehri Garhwal,Uttarakhand,Adventure Traveler,3,Comfortable stay though food options were limited.,Neutral,Food,2025-01-03,No,8,Google
775,1021,Nature Trails Stay,Almora,Uttarakhand,Couple,1,WiFi connectivity was poor during the stay.,Negative,Hospitality,2025-10-22,Yes,8,Google
776,1023,Oakwood Cottage,Chamoli,Uttarakhand,Friends Group,1,Property maintenance needs attention.,Negative,Location,2025-11-29,Yes,9,Google
777,1014,Lake View Cottage,Almora,Uttarakhand,Family,4,Beautiful mountain views and peaceful atmosphere.,Positive,Eco Tourism,2025-09-05,No,1,Direct
778,1026,Mountain View Homestay,Uttarkashi,Uttarakhand,Solo Traveler,4,The hosts made us feel like family.,Positive,Scenic Beauty,2025-04-08,No,4,Google
779,1033,Lake View Cottage,Tehri Garhwal,Uttarakhand,Adventure Traveler,4,Clean rooms and wonderful service.,Positive,Food,2025-10-28,No,4,Google
780,1025,Valley Breeze Retreat,Nainital,Uttarakhand,Family,4,Clean rooms and wonderful service.,Positive,Amenities,2025-03-24,No,4,Direct
781,1039,Oakwood Cottage,Ranikhet,Uttarakhand,Friends Group,5,The hosts made us feel like family.,Positive,Scenic Beauty,2024-11-14,Yes,3,Referral
782,1033,Lake View Cottage,Chamoli,Uttarakhand,Friends Group,5,The hosts made us feel like family.,Positive,Amenities,2025-11-12,No,10,Travel Agency
783,1038,Valley Breeze Retreat,Chamoli,Uttarakhand,Adventure Traveler,5,Excellent local food and authentic village experience.,Positive,Location,2024-12-17,No,8,Tripadvisor
784,1044,Eco Village Stay,Mukteshwar,Uttarakhand,Couple,5,Beautiful mountain views and peaceful atmosphere.,Positive,Value for Money,2024-10-16,Yes,9,Google
785,1034,Himalayan Nest,Kausani,Uttarakhand,Solo Traveler,5,Perfect place for eco tourism and nature lovers.,Positive,Value for Money,2026-05-17,Yes,9,Google
786,1029,Lake View Cottage,Mukteshwar,Uttarakhand,Friends Group,5,Beautiful mountain views and peaceful atmosphere.,Positive,Cleanliness,2026-03-16,Yes,3,Direct
787,1030,Riverstone Cottage,Pithoragarh,Uttarakhand,Couple,3,Good experience but room maintenance can improve.,Neutral,Amenities,2026-05-11,No,10,Google
788,1047,Wildflower Retreat,Tehri Garhwal,Uttarakhand,Family,3,Good experience but room maintenance can improve.,Neutral,Accessibility,2026-06-08,No,2,Referral
789,1025,Eco Village Stay,Rudraprayag,Uttarakhand,Family,2,Service response was slower than expected.,Negative,Location,2025-10-14,Yes,3,Tripadvisor
790,1050,Himalayan Nest,Almora,Uttarakhand,Adventure Traveler,4,The hosts made us feel like family.,Positive,Trekking,2026-01-24,Yes,1,Referral
791,1018,Oakwood Cottage,Almora,Uttarakhand,Solo Traveler,5,Beautiful mountain views and peaceful atmosphere.,Positive,Food,2024-07-29,No,4,Direct
792,1009,Riverstone Cottage,Tehri Garhwal,Uttarakhand,Family,5,The hosts made us feel like family.,Positive,Eco Tourism,2024-12-25,Yes,8,Google
793,1012,Mountain View Homestay,Mukteshwar,Uttarakhand,Family,3,Overall a decent stay with basic facilities.,Neutral,Cleanliness,2024-07-24,No,10,Tripadvisor
794,1045,Pine Valley Retreat,Rudraprayag,Uttarakhand,Adventure Traveler,3,The property was satisfactory for a short visit.,Neutral,Food,2024-12-13,No,8,Google
795,1041,Mountain View Homestay,Kausani,Uttarakhand,Solo Traveler,4,Amazing hospitality and very friendly hosts.,Positive,Cleanliness,2024-07-02,Yes,4,Direct
796,1026,Lake View Cottage,Kausani,Uttarakhand,Couple,5,Loved the scenic surroundings and fresh air.,Positive,Cleanliness,2026-01-04,No,6,Tripadvisor
797,1042,Cloud View Homestay,Chamoli,Uttarakhand,Solo Traveler,2,WiFi connectivity was poor during the stay.,Negative,Cleanliness,2024-08-24,No,6,Tripadvisor
798,1024,Lake View Cottage,Kausani,Uttarakhand,Solo Traveler,5,Excellent local food and authentic village experience.,Positive,Food,2024-09-28,Yes,3,Tripadvisor
799,1009,Mountain View Homestay,Uttarkashi,Uttarakhand,Adventure Traveler,5,The hosts made us feel like family.,Positive,Location,2025-12-10,Yes,6,Direct
800,1038,Pine Valley Retreat,Rudraprayag,Uttarakhand,Adventure Traveler,5,Great value for money and comfortable stay.,Positive,Food,2025-03-10,Yes,10,Referral
801,1020,Lake View Cottage,Tehri Garhwal,Uttarakhand,Friends Group,5,Great value for money and comfortable stay.,Positive,Location,2026-03-13,Yes,5,Tripadvisor
802,1041,Mountain View Homestay,Kausani,Uttarakhand,Couple,5,Excellent local food and authentic village experience.,Positive,Food,2025-10-08,No,8,Direct
803,1002,Mountain View Homestay,Mukteshwar,Uttarakhand,Family,3,The location was nice but amenities were average.,Neutral,Scenic Beauty,2025-10-03,No,6,Tripadvisor
804,1019,Mountain View Homestay,Mukteshwar,Uttarakhand,Couple,5,Clean rooms and wonderful service.,Positive,Value for Money,2025-08-31,No,6,Tripadvisor
805,1042,Sunrise Eco Stay,Chamoli,Uttarakhand,Family,3,The property was satisfactory for a short visit.,Neutral,Food,2025-01-08,No,8,Travel Agency
806,1021,Snow Peak Homestay,Rudraprayag,Uttarakhand,Couple,2,Food quality did not meet expectations.,Negative,Accessibility,2026-02-07,Yes,7,Referral
807,1046,Wildflower Retreat,Chamoli,Uttarakhand,Couple,5,One of the best homestays we have visited.,Positive,Hospitality,2025-06-10,No,5,Referral
808,1023,Nature Trails Stay,Mukteshwar,Uttarakhand,Solo Traveler,4,Beautiful mountain views and peaceful atmosphere.,Positive,Value for Money,2025-10-24,Yes,5,Travel Agency
809,1007,Sunrise Eco Stay,Chamoli,Uttarakhand,Friends Group,5,Clean rooms and wonderful service.,Positive,Trekking,2025-10-14,Yes,7,Direct
810,1014,Riverstone Cottage,Almora,Uttarakhand,Adventure Traveler,4,Perfect place for eco tourism and nature lovers.,Positive,Food,2025-10-28,No,1,Tripadvisor
811,1007,Eco Village Stay,Ranikhet,Uttarakhand,Solo Traveler,2,WiFi connectivity was poor during the stay.,Negative,Scenic Beauty,2026-04-18,Yes,4,Referral
812,1034,Eco Village Stay,Pithoragarh,Uttarakhand,Solo Traveler,4,Loved the scenic surroundings and fresh air.,Positive,Cleanliness,2024-09-20,No,8,Google
